,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust","Lower bound (CLN), Robust","Lower bound (FLD), Robust","Upper bound (BEM), Robust","Upper bound (GEM), Robust",y Train Avg,y Test Avg
0,-25.0,-8.751082318200288,5.572794831362118,-1.0092164819138325,-8.9327787861039,5.017681782539727,17.547713713937448,11.55666946603568,-0.9346642756749981,-0.9346642756749994
1,-19.444444444444443,-8.751082318200288,2.792852803205352,-1.2258913912919587,-8.9327787861039,1.734905945141897,14.778781705375712,8.813928885275072,-0.9346642756749981,-0.9346642756749994
2,-13.88888888888889,-8.751082318200288,0.0583220883355142,-1.8600445460753519,-8.9327787861039,-2.1345690003750613,12.017723874863986,6.101806371517025,-0.9346642756749981,-0.9346642756749994
3,-8.333333333333336,-8.751082318200288,-2.6204211876981622,-3.3586527540982702,-8.9327787861039,-7.935844519408434,9.271467094320998,3.445833345392969,-0.9346642756749981,-0.9346642756749994
4,-2.7777777777777786,-8.751082318200288,-5.0854953650494945,-5.327171296647462,-8.9327787861039,,6.552824035769374,0.8899886757706497,-0.9346642756749981,-0.9346642756749994
5,2.7777777777777786,-8.751082318200288,-7.0335769036632705,-7.082250096012944,-8.9327787861039,,3.884986909692514,-1.4958607414096674,-0.9346642756749981,-0.9346642756749994
6,8.333333333333329,-8.751082318200288,-8.164819055641319,-8.158786150268623,-8.9327787861039,,1.3082841462779362,-3.615646660413611,-0.9346642756749981,-0.9346642756749994
7,13.888888888888886,-8.751082318200288,-8.595853779384917,-8.602813877300285,-8.9327787861039,,-1.112114302236789,-5.367304147918206,-0.9346642756749981,-0.9346642756749994
8,19.444444444444443,-8.751082318200288,-8.73463926415549,-8.737875234976158,-8.9327787861039,,-3.2838453582459244,-6.687125664748442,-0.9346642756749981,-0.9346642756749994
9,25.0,-8.751082318200288,-8.778223825618754,-8.775722975320923,-8.9327787861039,,-5.103250503362475,-7.587999056765915,-0.9346642756749981,-0.9346642756749994
