,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust","Lower bound (CLN), Robust","Lower bound (FLD), Robust","Upper bound (BEM), Robust","Upper bound (GEM), Robust",y Train Avg,y Test Avg
0,-25.0,-5.388038821968974,5.734695735352007,-1.8010740702243953,-6.6940234392201345,4.849074587034632,17.549639441706468,11.578697090359054,-1.7527230662454465,-1.7527230662454465
1,-19.444444444444443,-5.388038821968974,3.014060507236046,-1.9150400698468522,-6.6940234392201345,1.3985152524435607,14.78674789371312,8.859491517890545,-1.7527230662454465,-1.7527230662454465
2,-13.88888888888889,-5.388038821968974,0.4230763249842623,-1.9133349805520061,-6.6940234392201345,-2.958637318672206,12.037051181761242,6.190628544017858,-1.7527230662454465,-1.7527230662454465
3,-8.333333333333336,-5.388038821968974,-1.8671310817629219,-2.6846298751285973,-6.6940234392201345,-12.789564276253579,9.312014402760319,3.612114853463417,-1.7527230662454465,-1.7527230662454465
4,-2.7777777777777786,-5.388038821968974,-3.6146657692732336,-3.8528190678098073,-6.6940234392201345,,6.632494997177696,1.188695932454345,-1.7527230662454465,-1.7527230662454465
5,2.7777777777777786,-5.388038821968974,-4.669462975970883,-4.710880690939324,-6.6940234392201345,,4.035099289628998,-0.9876259472149187,-1.7527230662454465,-1.7527230662454465
6,8.333333333333329,-5.388038821968974,-5.143479865718214,-5.1455084672826,-6.6940234392201345,,1.5799852704276853,-2.813109080900495,-1.7527230662454465,-1.7527230662454465
7,13.888888888888886,-5.388038821968974,-5.305755949635862,-5.309044393990901,-6.6940234392201345,,-0.6450002990320702,-4.21333651002252,-1.7527230662454465,-1.7527230662454465
8,19.444444444444443,-5.388038821968974,-5.363798223955945,-5.364338879227742,-6.6940234392201345,,-2.535842685624009,-5.186187960471091,-1.7527230662454465,-1.7527230662454465
9,25.0,-5.388038821968974,-5.380659743826111,-5.380238761541953,-6.6940234392201345,,-4.009699074672345,-5.803216402398812,-1.7527230662454465,-1.7527230662454465
