,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust","Lower bound, Robust","Upper bound, Robust"
0,-25.0,16.672726693823783,27.806350702975426,24.24607184583931,22.57269129332191,39.87233897664754
1,-19.444444444444443,16.672726693823783,25.06932695094651,21.691875682687844,17.97420585590558,37.107438257679846
2,-13.88888888888889,16.672726693823783,22.44065372122026,19.43014486247244,1.6451234377801853,34.35428604393906
3,-8.333333333333336,16.672726693823783,19.989420023796345,17.93910094427228,,31.62481651180638
4,-2.7777777777777786,16.672726693823783,18.21103906108461,17.19887723522238,,28.93453148401919
5,2.7777777777777786,16.672726693823783,17.200707099323317,16.851857443753122,,26.31767427050585
6,8.333333333333329,16.672726693823783,16.864452026062406,16.77902601630373,,23.830497885937167
7,13.888888888888886,16.672726693823783,16.658187382580834,16.58475103441194,,21.53307919500198
8,19.444444444444443,16.672726693823783,16.69795594963575,16.738133059818104,,19.58540618739349
9,25.0,16.672726693823783,16.629490001573654,16.699975936661257,,18.030083125339555
