,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust","Lower bound, Robust","Upper bound, Robust"
0,-25.0,-2.681915364695472,13.238393874441066,9.656320508332533,9.385187152382157,25.287608635720844
1,-19.444444444444443,-2.681915364695472,10.46650319170779,6.905261575460231,6.492245239487736,22.515774689955194
2,-13.88888888888889,-2.681915364695472,7.722447523305261,4.204186726322391,3.4216091759953566,19.749255716424464
3,-8.333333333333336,-2.681915364695472,4.998036989443476,1.7341398147103164,0.03547935923338597,16.992700067715454
4,-2.7777777777777786,-2.681915364695472,2.424278867712086,-0.24934612325971256,-3.883288923174819,14.255196717246303
5,2.7777777777777786,-2.681915364695472,0.250246092099317,-1.4662625369699,-9.80154200951028,11.552299245626948
6,8.333333333333329,-2.681915364695472,-1.1955458918658597,-2.0644943557023128,,8.914527040067039
7,13.888888888888886,-2.681915364695472,-1.9135413962300432,-2.334856315866009,,6.38619140945755
8,19.444444444444443,-2.681915364695472,-2.3085135189621915,-2.5065550938858183,,4.049147012518659
9,25.0,-2.681915364695472,-2.512134313629304,-2.6108724686658116,,1.9934549948122156
