,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust","Lower bound, Robust","Upper bound, Robust"
0,-25.0,16.815322258880453,27.812206435241333,27.197890525692088,22.608586488071026,39.871477645906964
1,-19.444444444444443,16.815322258880453,25.058324639990865,20.245960598468052,18.05127123733089,37.1068445394681
2,-13.88888888888889,16.815322258880453,22.448203777682725,18.952230800722113,2.4228271048394445,34.35336412003275
3,-8.333333333333336,16.815322258880453,20.012263290664656,17.913001756716586,,31.62160843586532
4,-2.7777777777777786,16.815322258880453,18.303301845117957,17.268161062809867,,28.93057317404095
5,2.7777777777777786,16.815322258880453,17.36885219057567,16.974432943850477,,26.31221376025103
6,8.333333333333329,16.815322258880453,17.005095681369923,16.965790366241723,,23.823435305786195
7,13.888888888888886,16.815322258880453,16.83342987396925,16.795280666022737,,21.545180061063547
8,19.444444444444443,16.815322258880453,16.862237445968468,16.85559210910598,,19.567091504039663
9,25.0,16.815322258880453,16.853145697656128,16.934420972727324,,17.95712756784204
