,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust","Lower bound, Robust","Upper bound, Robust"
0,-25.0,-2.624051829809462,13.239950172351357,6.567786926038025,9.388751869260918,25.287637633259536
1,-19.444444444444443,-2.624051829809462,10.476134126164059,5.4389271020417596,6.4346134968698205,22.51580300362744
2,-13.88888888888889,-2.624051829809462,7.7120362933479925,3.6652999830403576,3.405774285170844,19.749248600305652
3,-8.333333333333336,-2.624051829809462,4.999767292555262,1.5652320959397277,0.006784743085692046,16.992658471361896
4,-2.7777777777777786,-2.624051829809462,2.4223373558022816,-0.14912706100411338,-3.7763635840405643,14.25512506376456
5,2.7777777777777786,-2.624051829809462,0.25082385458233414,-0.8606800477405887,-10.148089147807669,11.552423704870057
6,8.333333333333329,-2.624051829809462,-1.1685535483972385,-1.4562232329250353,,8.911850256810107
7,13.888888888888886,-2.624051829809462,-1.9144121739863043,-1.987836333390571,,6.384905940788361
8,19.444444444444443,-2.624051829809462,-2.2982610778799963,-2.321519783751437,,4.044326155661169
9,25.0,-2.624051829809462,-2.496642763480124,-2.5042637819160856,,1.9957136454498123
