,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust","Lower bound, Robust","Upper bound, Robust"
0,-25.0,-18.01773211551017,4.595903769337574,-1.2218175150888397,0.7905553201074061,16.631369570087596
1,-19.444444444444443,-18.01773211551017,1.8156587768324286,-3.3924860633483034,-2.070885646660908,13.854808633046282
2,-13.88888888888889,-18.01773211551017,-0.9572893779404539,-5.1840722584233045,-5.061636178443154,11.079193692589238
3,-8.333333333333336,-18.01773211551017,-3.736018955725429,-7.568382055040429,-8.161984838663862,8.305902672425358
4,-2.7777777777777786,-18.01773211551017,-6.501874117297644,-10.194999515702236,-11.707620389884504,5.5359588945399505
5,2.7777777777777786,-18.01773211551017,-9.24643296450959,-12.724943678014515,-16.06293753183957,2.774177521687961
6,8.333333333333329,-18.01773211551017,-11.901615744086655,-14.962072274158043,,0.02417519727549108
7,13.888888888888886,-18.01773211551017,-14.267352613973177,-16.128135295678852,,-2.698476712146704
8,19.444444444444443,-18.01773211551017,-16.070234607281883,-16.085887974438926,,-5.37705233060275
9,25.0,-18.01773211551017,-17.197307018818528,-17.18242930903831,,-7.967645672880087
