,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust","Lower bound, Robust","Upper bound, Robust"
0,-25.0,-14.672094449093908,-0.27997466105436075,-3.861886574589606,-5.472956413452886,11.771975458390012
1,-19.444444444444443,-14.672094449093908,-3.0331484806326254,-6.594395708022725,-10.063071421866836,9.001269619915723
2,-13.88888888888889,-14.672094449093908,-5.792817647255132,-9.145269248528997,-33.240899621610396,6.235205809806868
3,-8.333333333333336,-14.672094449093908,-8.431985628903947,-11.368341898265985,,3.481514587213513
4,-2.7777777777777786,-14.672094449093908,-10.846243544568132,-13.087303957011041,,0.7492001882363981
5,2.7777777777777786,-14.672094449093908,-12.73466598699342,-13.928848962685878,,-1.946597975683282
6,8.333333333333329,-14.672094449093908,-13.942285793924786,-14.246737546728491,,-4.563624889368777
7,13.888888888888886,-14.672094449093908,-14.393188268119575,-14.175803508576072,,-7.060604065487743
8,19.444444444444443,-14.672094449093908,-14.788194465022581,-14.474203150667037,,-9.364630171760647
9,25.0,-14.672094449093908,-14.654999975879399,-14.272740693337616,,-11.288807795708086
