,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust","Lower bound (CLN), Robust","Lower bound (FLD), Robust","Upper bound (BEM), Robust","Upper bound (GEM), Robust",y Train Avg,y Test Avg
0,-3.0,-4.2603108019297204,-0.8823433067832009,-2.213104417837169,0.0,0.0,0.0,0.0,-0.9320783369362236,-0.932078336936223
1,-1.5555555555555556,-4.2603108019297204,-1.4229126533663754,-2.536138171161846,0.0,0.0,0.0,0.0,-0.9320783369362236,-0.932078336936223
2,-0.11111111111111116,-4.2603108019297204,-1.9418287639008434,-2.8463644481509913,0.0,0.0,0.0,0.0,-0.9320783369362236,-0.932078336936223
3,1.333333333333333,-4.2603108019297204,-2.383631117930535,-3.10488221762306,0.0,0.0,0.0,0.0,-0.9320783369362236,-0.932078336936223
4,2.7777777777777777,-4.2603108019297204,-2.758876078654244,-3.348937489307241,0.0,0.0,0.0,0.0,-0.9320783369362236,-0.932078336936223
5,4.222222222222222,-4.2603108019297204,-3.098206740685025,-3.55769850574495,0.0,0.0,0.0,0.0,-0.9320783369362236,-0.932078336936223
6,5.666666666666666,-4.2603108019297204,-3.3521905509557555,-3.7121880969799377,0.0,0.0,0.0,0.0,-0.9320783369362236,-0.932078336936223
7,7.111111111111111,-4.2603108019297204,-3.5998425270485397,-3.8479313538994244,0.0,0.0,0.0,0.0,-0.9320783369362236,-0.932078336936223
8,8.555555555555555,-4.2603108019297204,-3.747666997575949,-3.946069801892605,0.0,0.0,0.0,0.0,-0.9320783369362236,-0.932078336936223
9,10.0,-4.2603108019297204,-3.886761469882437,-4.027229710822074,0.0,0.0,0.0,0.0,-0.9320783369362236,-0.932078336936223
