,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust","Lower bound (CLN), Robust","Lower bound (FLD), Robust","Upper bound (BEM), Robust","Upper bound (GEM), Robust",y Train Avg,y Test Avg
0,-25.0,-5.388038821968974,5.522335111002613,-1.8010740702243953,-6.614709850514462,4.854681568670975,17.549639441706468,11.578697090359054,-1.7527230662454465,-1.7527230662454465
1,-19.444444444444443,-5.388038821968974,2.8082824284418577,-1.9150400698468522,-6.614709850514462,1.4109159257212127,14.78674789371312,8.859491517890545,-1.7527230662454465,-1.7527230662454465
2,-13.88888888888889,-5.388038821968974,0.2328122525971798,-1.9133349805520061,-6.614709850514462,-2.924901378748388,12.037051181761242,6.190628544017858,-1.7527230662454465,-1.7527230662454465
3,-8.333333333333336,-5.388038821968974,-2.0270373279331686,-2.6846298751285973,-6.614709850514462,-12.47546022064332,9.312014402760319,3.612114853463417,-1.7527230662454465,-1.7527230662454465
4,-2.7777777777777786,-5.388038821968974,-3.7263368713219363,-3.8528190678098073,-6.614709850514462,,6.632494997177696,1.188695932454345,-1.7527230662454465,-1.7527230662454465
5,2.7777777777777786,-5.388038821968974,-4.728051496507365,-4.710880690939324,-6.614709850514462,,4.035099289628998,-0.9876259472149187,-1.7527230662454465,-1.7527230662454465
6,8.333333333333329,-5.388038821968974,-5.168988759472852,-5.1455084672826,-6.614709850514462,,1.5799852704276853,-2.813109080900495,-1.7527230662454465,-1.7527230662454465
7,13.888888888888886,-5.388038821968974,-5.318463936880442,-5.309044393990901,-6.614709850514462,,-0.6450002990320702,-4.21333651002252,-1.7527230662454465,-1.7527230662454465
8,19.444444444444443,-5.388038821968974,-5.369909205624555,-5.364338879227742,-6.614709850514462,,-2.535842685624009,-5.186187960471091,-1.7527230662454465,-1.7527230662454465
9,25.0,-5.388038821968974,-5.383751385626986,-5.380238761541953,-6.614709850514462,,-4.009699074672345,-5.803216402398812,-1.7527230662454465,-1.7527230662454465
