,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-7.571930336863133,6.520312716654372,2.921413681546175
1,-20.0,-7.571930336863133,4.004461858587922,0.4515712688853857
2,-15.0,-7.571930336863133,1.502769693880908,-1.9056796905446052
3,-10.0,-7.571930336863133,-0.9170757211679295,-4.100868532676395
4,-5.0,-7.571930336863133,-3.202328562215995,-5.776685175241715
5,0.0,-7.571930336863133,-5.14442348042841,-6.768627579543628
6,5.0,-7.571930336863133,-6.5233019638075405,-7.227381978007845
7,10.0,-7.571930336863133,-7.156453678223257,-7.356770855271789
8,15.0,-7.571930336863133,-7.490829313990476,-7.495136633306378
9,20.0,-7.571930336863133,-7.593891003559201,-7.580278874574345
