,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,17.638113318170834,25.39744797594251,22.02692193137669
1,-20.0,17.638113318170834,23.00203013778635,20.10619630892958
2,-15.0,17.638113318170834,20.865546628225687,18.78271290552033
3,-10.0,17.638113318170834,19.229251291162385,18.094821190258962
4,-5.0,17.638113318170834,18.206336416766565,17.757887100747453
5,0.0,17.638113318170834,17.81506159014064,17.738086872652307
6,5.0,17.638113318170834,17.74922752216171,17.813943548640015
7,10.0,17.638113318170834,17.5756966592362,17.664507816111964
8,15.0,17.638113318170834,17.558815239654706,17.572583589682733
9,20.0,17.638113318170834,17.614931788679726,17.66336115290121
