,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-7.506995743980747,9.064765977008914,2.8094020240353745
1,-20.0,-7.506995743980747,6.653433806768262,0.3445596931357236
2,-15.0,-7.506995743980747,3.228612864157764,-2.0218149996506334
3,-10.0,-7.506995743980747,1.437154574099588,-4.141969166781613
4,-5.0,-7.506995743980747,-0.8178391837983746,-5.725088772032688
5,0.0,-7.506995743980747,-3.320494069354594,-6.695749669044204
6,5.0,-7.506995743980747,-5.381342050912318,-7.21980516041133
7,10.0,-7.506995743980747,-6.204546120724974,-7.369666998344826
8,15.0,-7.506995743980747,-7.040778534420181,-7.47274775516469
9,20.0,-7.506995743980747,-7.150691668650323,-7.527288767866713
