,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-1.435896324576313,7.362748266276139,2.619438828165923
1,-20.0,-1.435896324576313,5.289369208530882,0.7450388074460164
2,-15.0,-1.435896324576313,3.447591604095182,-0.4738224510930725
3,-10.0,-1.435896324576313,1.0110451910226166,-1.0882597200470132
4,-5.0,-1.435896324576313,-0.48759820922277475,-1.3076548420736338
5,0.0,-1.435896324576313,-1.1097604654245616,-1.397194805850034
6,5.0,-1.435896324576313,-1.2955242134456988,-1.4150271078344543
7,10.0,-1.435896324576313,-1.3794908075805625,-1.4169371131977653
8,15.0,-1.435896324576313,-1.3776037124669935,-1.4423732317589375
9,20.0,-1.435896324576313,-1.4143841883666854,-1.4172915737887093
