,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-3.2479801789624227,6.5030911166626915,3.0088635952739695
1,-20.0,-3.2479801789624227,4.057264486086712,0.7682484641937759
2,-15.0,-3.2479801789624227,1.7074856454708012,-1.0765177883711772
3,-10.0,-3.2479801789624227,-0.35963303292575355,-2.3062988513020337
4,-5.0,-3.2479801789624227,-1.836999198355345,-2.8362199549937603
5,0.0,-3.2479801789624227,-2.686557889799428,-3.062377940379802
6,5.0,-3.2479801789624227,-3.007112865089507,-3.1100934523557324
7,10.0,-3.2479801789624227,-3.171912534074293,-3.205729207314227
8,15.0,-3.2479801789624227,-3.196009101747202,-3.1540302327140846
9,20.0,-3.2479801789624227,-3.153394207223071,-3.124071814808614
