,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-30.0,-3.2818367462955327,15.429188861408317,4.034280997703194
1,-24.444444444444443,-3.2818367462955327,13.825927130012492,1.4797660244289788
2,-18.88888888888889,-3.2818367462955327,10.689739603934836,-0.7722533066267906
3,-13.333333333333336,-3.2818367462955327,8.309419532920955,-2.2340750114138093
4,-7.777777777777779,-3.2818367462955327,5.659161478079318,-2.9393674829832728
5,-2.2222222222222214,-3.2818367462955327,2.7273107155805443,-3.23239642290447
6,3.3333333333333286,-3.2818367462955327,1.4160242708019541,-3.308515852163734
7,8.888888888888886,-3.2818367462955327,-0.6781019462709943,-3.3784699892822574
8,14.444444444444443,-3.2818367462955327,-1.6003312564228733,-3.3950997261546316
9,20.0,-3.2818367462955327,-1.027743663962117,-3.463474069040216
