,SNR,"GradBoost, Noiseless","GradBoost, Non-Robust","GradBoost, Robust"
0,-30.0,-2.4997321163592536,19.07871742513509,7.983288503474942
1,-24.444444444444443,-2.4997321163592536,16.292021295320996,5.312893330490253
2,-18.88888888888889,-2.4997321163592536,13.520927748571577,2.8547671390302867
3,-13.333333333333336,-2.4997321163592536,10.754595732817782,0.9077054650171096
4,-7.777777777777779,-2.4997321163592536,7.979456380565873,-0.27096085527059505
5,-2.2222222222222214,-2.4997321163592536,5.295318915059735,-0.8263471988411561
6,3.3333333333333286,-2.4997321163592536,2.7491347883471007,-1.0102271350638061
7,8.888888888888886,-2.4997321163592536,0.6792359016125873,-1.120496098187094
8,14.444444444444443,-2.4997321163592536,-0.6020948691069576,-1.2405738760465561
9,20.0,-2.4997321163592536,-1.1377686300412113,-1.3167660722330474
