,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-14.779423526728852,-0.31528266466805166,-0.26402610281730365
1,-20.0,-14.779423526728852,-2.7732565349157827,-2.7656744547987766
2,-15.0,-14.779423526728852,-5.23034656620762,-5.249912379210205
3,-10.0,-14.779423526728852,-7.652062073059085,-7.67741295202084
4,-5.0,-14.779423526728852,-9.960783749118631,-9.958564157857563
5,0.0,-14.779423526728852,-11.918286571409702,-11.90633624330063
6,5.0,-14.779423526728852,-13.333737901016669,-13.336630185479738
7,10.0,-14.779423526728852,-14.2603271128085,-14.266073439349324
8,15.0,-14.779423526728852,-14.605930102400153,-14.608764249588928
9,20.0,-14.779423526728852,-14.579153656753771,-14.582848906347346
