,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-17.950843695380154,4.557474845490842,-2.2733105056626064
1,-20.0,-17.950843695380154,2.075218653896546,-2.3014810047592795
2,-15.0,-17.950843695380154,-0.4281039824699199,-2.754679901810477
3,-10.0,-17.950843695380154,-2.9107121065979364,-3.945154544888246
4,-5.0,-17.950843695380154,-5.410868767813691,-5.406620035353676
5,0.0,-17.950843695380154,-7.903087695184114,-7.890526701090322
6,5.0,-17.950843695380154,-10.332630486155205,-10.336018586220863
7,10.0,-17.950843695380154,-12.647340669360636,-12.659635952048351
8,15.0,-17.950843695380154,-14.686075085824601,-14.663636495486667
9,20.0,-17.950843695380154,-16.27513958784917,-16.265235857736766
