,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-8.799293895112264,5.516402946607989,-0.8969167672907119
1,-20.0,-8.799293895112264,3.004835164177414,-1.0413139235660307
2,-15.0,-8.799293895112264,0.567464154476377,-1.7207426901476632
3,-10.0,-8.799293895112264,-1.8895452155615302,-2.8476315783341866
4,-5.0,-8.799293895112264,-4.197860989584982,-4.222606305582297
5,0.0,-8.799293895112264,-6.209139416718781,-6.19912055458412
6,5.0,-8.799293895112264,-7.664927002418585,-7.673359228675409
7,10.0,-8.799293895112264,-8.315281197676072,-8.325148618713435
8,15.0,-8.799293895112264,-8.684160586547616,-8.688614709592517
9,20.0,-8.799293895112264,-8.778491348931794,-8.77580586386419
