,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-5.5627538799825125,5.52354088404445,5.517456109939064
1,-20.0,-5.5627538799825125,3.07577671895709,3.0763605875338462
2,-15.0,-5.5627538799825125,0.7203002342841722,0.7241147998973383
3,-10.0,-5.5627538799825125,-1.4276312733003853,-1.4286272275130436
4,-5.0,-5.5627538799825125,-3.2000753991455033,-3.200425611896302
5,0.0,-5.5627538799825125,-4.419004193569235,-4.417392438423667
6,5.0,-5.5627538799825125,-5.085297733162355,-5.089034114404862
7,10.0,-5.5627538799825125,-5.392537458160909,-5.394944064054132
8,15.0,-5.5627538799825125,-5.504637594741317,-5.50584802173497
9,20.0,-5.5627538799825125,-5.534656801277443,-5.535379115721348
