,SNR,"GradBoost, Noiseless","GradBoost, Non-Robust","GradBoost, Robust"
0,-25.0,18.2023592509891,39.799245783122544,37.893764256310504
1,-20.0,18.2023592509891,37.25716634690614,34.95099555058981
2,-15.0,18.2023592509891,34.767162243470274,32.021654781245886
3,-10.0,18.2023592509891,32.28245215182483,29.628460798214142
4,-5.0,18.2023592509891,29.777678241482217,26.40822218597573
5,0.0,18.2023592509891,27.329865945301904,23.244699430337214
6,5.0,18.2023592509891,24.911585232078743,20.57460771339427
7,10.0,18.2023592509891,22.570688740211825,19.406559839252072
8,15.0,18.2023592509891,20.659791697827895,18.529818681631316
9,20.0,18.2023592509891,19.255231741391945,18.045721351059015
