,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,16.73899619731079,24.424811632065428,21.162079893964638
1,-20.0,16.73899619731079,22.069375862009736,20.414969975124766
2,-15.0,16.73899619731079,19.912737028203612,19.34849165395985
3,-10.0,16.73899619731079,18.35247141291116,18.18473716889276
4,-5.0,16.73899619731079,17.30520955826254,17.313247640848985
5,0.0,16.73899619731079,16.92583317196129,16.95573840088032
6,5.0,16.73899619731079,16.765844402087474,16.78825811894495
7,10.0,16.73899619731079,16.783130317553383,16.852758063830233
8,15.0,16.73899619731079,16.69941273544535,16.777299825086114
9,20.0,16.73899619731079,16.76725197292958,16.935502685950134
