,SNR,"GradBoost, Noiseless","GradBoost, Non-Robust","GradBoost, Robust"
0,-25.0,-13.680376156934365,11.820638544057786,8.225723248131901
1,-20.0,-13.680376156934365,9.332994825386823,5.7316698962580634
2,-15.0,-13.680376156934365,6.826557569762436,2.573884214552802
3,-10.0,-13.680376156934365,4.318518869262305,-0.46142088256217983
4,-5.0,-13.680376156934365,1.8182074673545716,-2.279530025296487
5,0.0,-13.680376156934365,-0.6700570661117915,-4.184827809165562
6,5.0,-13.680376156934365,-3.180284726804582,-6.100599023450096
7,10.0,-13.680376156934365,-5.612643620429566,-8.083579209994445
8,15.0,-13.680376156934365,-7.961092664446184,-9.89444436038156
9,20.0,-13.680376156934365,-10.08522595946336,-11.211952687230529
