,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-5.552371019095431,5.525188889779469,5.521943545894498
1,-20.0,-5.552371019095431,3.0790313044717155,3.0759345222377172
2,-15.0,-5.552371019095431,0.7248194885300868,0.7223374622704237
3,-10.0,-5.552371019095431,-1.428874822794017,-1.429762959073142
4,-5.0,-5.552371019095431,-3.203326697073189,-3.2102542763236244
5,0.0,-5.552371019095431,-4.415815169954415,-4.419785835386245
6,5.0,-5.552371019095431,-5.102543692538157,-5.1018229520066285
7,10.0,-5.552371019095431,-5.40505514080308,-5.406427345902775
8,15.0,-5.552371019095431,-5.49782420334889,-5.499146375022077
9,20.0,-5.552371019095431,-5.553773112959924,-5.553169510036026
