,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-5.570962047659344,5.528479239219316,-1.995487135959277
1,-20.0,-5.570962047659344,3.0785458248286117,-2.0778739643825443
2,-15.0,-5.570962047659344,0.7173325892558498,-2.306359320062391
3,-10.0,-5.570962047659344,-1.4283213243394897,-2.8145435314341087
4,-5.0,-5.570962047659344,-3.194224588333698,-3.6177038281537732
5,0.0,-5.570962047659344,-4.413114638973502,-4.494059912306632
6,5.0,-5.570962047659344,-5.0905636319904985,-5.093871934215613
7,10.0,-5.570962047659344,-5.380170651172071,-5.380881629825925
8,15.0,-5.570962047659344,-5.5068926110186425,-5.507206246052737
9,20.0,-5.570962047659344,-5.524572256985195,-5.526745398628481
