,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-17.787852748099866,2.9571565157242574,-1.9195821977644287
1,-20.0,-17.787852748099866,0.4319094678828653,-2.4844824873024938
2,-15.0,-17.787852748099866,-2.0652751142463384,-3.4480282106202593
3,-10.0,-17.787852748099866,-4.530729610076952,-5.093388194167438
4,-5.0,-17.787852748099866,-7.018602014926328,-7.225937936343188
5,0.0,-17.787852748099866,-9.50898319113909,-9.57106406374664
6,5.0,-17.787852748099866,-11.870370745519294,-11.880661044198044
7,10.0,-17.787852748099866,-14.028469941415825,-14.066470878481386
8,15.0,-17.787852748099866,-15.741607935208425,-15.762672717610823
9,20.0,-17.787852748099866,-16.91718764715062,-16.94499699403589
