,SNR,"GradBoost, Noiseless","GradBoost, Non-Robust","GradBoost, Robust"
0,-25.0,-6.003996860880305,12.647565057068512,6.567151392759138
1,-19.444444444444443,-6.003996860880305,9.8741585035905,3.902673062645634
2,-13.88888888888889,-6.003996860880305,7.189233968000298,1.4115977903347219
3,-8.333333333333336,-6.003996860880305,4.185762928767026,-0.6764078138040736
4,-2.7777777777777786,-6.003996860880305,1.5437148748382088,-2.032684078809339
5,2.7777777777777786,-6.003996860880305,-0.9025492223872684,-2.8160779481802023
6,8.333333333333329,-6.003996860880305,-3.1033640721323335,-3.623025664446561
7,13.888888888888886,-6.003996860880305,-4.826077315292607,-4.652120616046429
8,19.444444444444443,-6.003996860880305,-5.579613001581398,-5.343609267731971
9,25.0,-6.003996860880305,-6.073854569090621,-5.677914800902101
