,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-3.2019906735920234,6.506190813508925,3.018433665374343
1,-20.0,-3.2019906735920234,4.054946450283853,0.7740514328779944
2,-15.0,-3.2019906735920234,1.7160628597206462,-1.0591551953199136
3,-10.0,-3.2019906735920234,-0.33970944177379997,-2.232931050339447
4,-5.0,-3.2019906735920234,-1.8031565945956158,-2.7564529202364954
5,0.0,-3.2019906735920234,-2.653628176470214,-2.945732388895893
6,5.0,-3.2019906735920234,-2.997384794255811,-3.079017821049704
7,10.0,-3.2019906735920234,-3.1266912101496325,-3.125151000665519
8,15.0,-3.2019906735920234,-3.1004722507416433,-3.0375766104802593
9,20.0,-3.2019906735920234,-3.1938808416547095,-3.1243514910435106
