,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-13.106475152777788,1.5791297808264515,-2.9857134033021944
1,-20.0,-13.106475152777788,-1.057150991172874,-5.44815527128086
2,-15.0,-13.106475152777788,-3.3543226754655247,-7.7917299450233894
3,-10.0,-13.106475152777788,-5.885295213032178,-9.843774758621535
4,-5.0,-13.106475152777788,-8.130920222602597,-11.477492378773846
5,0.0,-13.106475152777788,-10.365912476886109,-12.356679156813346
6,5.0,-13.106475152777788,-11.78195625329993,-12.772857065883231
7,10.0,-13.106475152777788,-12.641890239232627,-13.044613971814217
8,15.0,-13.106475152777788,-12.76386256860333,-13.075279898566292
9,20.0,-13.106475152777788,-12.861134189882971,-13.191175785120134
