,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-7.5491714638650915,9.418714849687813,2.792098949390873
1,-20.0,-7.5491714638650915,6.556254224900256,0.33195503469850834
2,-15.0,-7.5491714638650915,4.693134950427848,-2.0464887423861855
3,-10.0,-7.5491714638650915,1.4875807059090018,-4.1489147848057275
4,-5.0,-7.5491714638650915,-0.8572189871608416,-5.8784761249200965
5,0.0,-7.5491714638650915,-2.7872421982092206,-6.733935903939879
6,5.0,-7.5491714638650915,-4.969159474155801,-7.043943520209113
7,10.0,-7.5491714638650915,-6.337813548429595,-7.401222335463511
8,15.0,-7.5491714638650915,-6.965093736766192,-7.567009768350551
9,20.0,-7.5491714638650915,-7.0747402461938345,-7.5991160552030035
