,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-16.031769852095962,5.537523959197777,1.956746759528918
1,-20.0,-16.031769852095962,3.076352540960248,-0.5420861457786272
2,-15.0,-16.031769852095962,0.5644267267812665,-3.026285794294541
3,-10.0,-16.031769852095962,-1.9331209863200205,-5.522732228106104
4,-5.0,-16.031769852095962,-4.427063039762161,-7.990703946279948
5,0.0,-16.031769852095962,-6.888631714532268,-10.363646377530602
6,5.0,-16.031769852095962,-9.332483041459492,-12.492159976285468
7,10.0,-16.031769852095962,-11.624806934535973,-14.202246702209854
8,15.0,-16.031769852095962,-13.534946747920042,-15.141956305261369
9,20.0,-16.031769852095962,-14.917478807745061,-15.613723313578085
