,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-3.1120422325776316,8.141623075821695,2.91839764913246
1,-20.0,-3.1120422325776316,5.978259210086312,0.6927931026143563
2,-15.0,-3.1120422325776316,3.147949724767139,-1.1082172894318125
3,-10.0,-3.1120422325776316,1.094694965375575,-2.2695635489667674
4,-5.0,-3.1120422325776316,-0.47057865407632904,-2.7931417035503148
5,0.0,-3.1120422325776316,-2.162335826467742,-3.0586230643426027
6,5.0,-3.1120422325776316,-2.9232048303061005,-3.102074076068128
7,10.0,-3.1120422325776316,-2.8723054950532516,-3.1549898045281304
8,15.0,-3.1120422325776316,-2.98947736667095,-3.082965281336705
9,20.0,-3.1120422325776316,-3.024103074601549,-3.2042871394696775
