,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust","Lower bound, Robust","Upper bound, Robust"
0,-25.0,-2.6740235028210524,13.243045593146636,6.567834528856038,9.392889402349201,25.28760518381713
1,-19.444444444444443,-2.6740235028210524,10.475518469757649,5.445667229566052,6.463112243693473,22.515746217108518
2,-13.88888888888889,-2.6740235028210524,7.711497329286786,3.676983409248349,3.457239116909927,19.749162116481955
3,-8.333333333333336,-2.6740235028210524,4.998768191597753,1.559677083492984,0.13408309357087386,16.99264006858477
4,-2.7777777777777786,-2.6740235028210524,2.426876194325046,-0.14043983460820478,-3.735682920368921,14.255105683427576
5,2.7777777777777786,-2.6740235028210524,0.2638984642442772,-0.8586085975976149,-10.099492008760961,11.552213086787166
6,8.333333333333329,-2.6740235028210524,-1.168328249737111,-1.4517311472915437,,8.913583851606154
7,13.888888888888886,-2.6740235028210524,-1.9262508924462662,-2.0031839469071078,,6.386946267224972
8,19.444444444444443,-2.6740235028210524,-2.290550322445598,-2.310859737620871,,4.048614106517421
9,25.0,-2.6740235028210524,-2.4919179550839026,-2.4978611321630924,,1.9982373397889928
