,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust","Lower bound, Robust","Upper bound, Robust"
0,-25.0,-5.36085849087828,5.532037542633496,-1.8770137873611328,-0.1267197325051771,17.554056187198846
1,-19.444444444444443,-5.36085849087828,2.8193334648853776,-2.3356362999230473,-5.186023588374221,14.791407195139117
2,-13.88888888888889,-5.36085849087828,0.24134962478583455,-3.1526040838190412,,12.041868833281658
3,-8.333333333333336,-5.36085849087828,-2.0485089157075214,-3.511843609416689,,9.317802602752579
4,-2.7777777777777786,-5.36085849087828,-3.786926744381444,-4.1989399353215155,,6.6377084265782536
5,2.7777777777777786,-5.36085849087828,-4.694970937809316,-4.7737176181630865,,4.043028643710441
6,8.333333333333329,-5.36085849087828,-5.201627513901823,-5.208780322192991,,1.589945744907793
7,13.888888888888886,-5.36085849087828,-5.373652432971731,-5.388881294148144,,-0.6292888668040132
8,19.444444444444443,-5.36085849087828,-5.484002287056605,-5.508086622513141,,-2.530199839370038
9,25.0,-5.36085849087828,-5.494222336665021,-5.512628609468183,,-3.9963966945472356
