,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust","Lower bound, Robust","Upper bound, Robust"
0,-25.0,16.68543284442051,27.811517321270994,27.200633447382483,22.515255761792588,39.872055498974255
1,-19.444444444444443,16.68543284442051,25.10315141467121,20.187957160620684,17.916248464957395,37.1074319797619
2,-13.88888888888889,16.68543284442051,22.388243787088157,18.91427092679343,0.24709245435094612,34.354358911167914
3,-8.333333333333336,16.68543284442051,19.99560532647183,17.736489937110534,,31.623544882221154
4,-2.7777777777777786,16.68543284442051,18.195567609323568,17.087949923548763,,28.93100714722841
5,2.7777777777777786,16.68543284442051,17.23037167841937,16.900375934223252,,26.31536583230364
6,8.333333333333329,16.68543284442051,16.77086621009648,16.69471076907583,,23.827146100229896
7,13.888888888888886,16.68543284442051,16.73286672049834,16.734260384337052,,21.545873749220416
8,19.444444444444443,16.68543284442051,16.676329631636452,16.775053118728568,,19.573814698850704
9,25.0,16.68543284442051,16.609236678162873,16.705370130004283,,18.02368100689752
