,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust","Lower bound, Robust","Upper bound, Robust"
0,-25.0,-8.748050113442762,5.505039254742777,-0.3051187722637616,0.24698203386744652,17.56881754896014
1,-19.444444444444443,-8.748050113442762,2.752855208039351,-2.2801626030669433,-4.2557983086453905,14.800120937164403
2,-13.88888888888889,-8.748050113442762,0.04680651028543989,-3.9010880223634112,,12.03764953712084
3,-8.333333333333336,-8.748050113442762,-2.679899721028102,-5.81657461763844,,9.291378461313375
4,-2.7777777777777786,-8.748050113442762,-5.092952620051733,-7.458867938453908,,6.568351827603197
5,2.7777777777777786,-8.748050113442762,-6.939391548330514,-8.146049874457988,,3.9059936715666943
6,8.333333333333329,-8.748050113442762,-8.110543978071709,-8.66029972024998,,1.3214332326571046
7,13.888888888888886,-8.748050113442762,-8.493186681098832,-8.832189580059902,,-1.0892967833175804
8,19.444444444444443,-8.748050113442762,-8.849404803058107,-9.120577368020147,,-3.330762744189282
9,25.0,-8.748050113442762,-8.581792903501231,-8.964012483959268,,-5.08534605068713
