,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust","Lower bound, Robust","Upper bound, Robust",y Train Avg,y Test Avg
0,-25.0,-2.0957907198977956,5.547837014457332,5.594580976525992,4.012495927917058,11.643298000376841,1.0228912697083422e-05,9.206188977254693e-05
1,-19.444444444444443,-2.0957907198977956,2.9359523361426936,2.9291668817179275,-0.43242195411807616,8.977092095555117,1.0228912697083422e-05,9.206188977254693e-05
2,-13.88888888888889,-2.0957907198977956,0.5972389966936094,0.595484990371155,-13.176110648811456,6.401687642387644,1.0228912697083422e-05,9.206188977254693e-05
3,-8.333333333333336,-2.0957907198977956,-0.9467278968581284,-0.9769439068135609,,3.9797200554752417,1.0228912697083422e-05,9.206188977254693e-05
4,-2.7777777777777786,-2.0957907198977956,-1.7374576951223237,-1.7485991518809723,,1.8325768735058092,1.0228912697083422e-05,9.206188977254693e-05
5,2.7777777777777786,-2.0957907198977956,-2.0982799915062587,-2.086751147846721,,0.0244774934726265,1.0228912697083422e-05,9.206188977254693e-05
6,8.333333333333329,-2.0957907198977956,-2.201851805572666,-2.197591183514782,,-1.352773355352781,1.0228912697083422e-05,9.206188977254693e-05
7,13.888888888888886,-2.0957907198977956,-2.272120322413715,-2.274593633172532,,-2.32803787204854,1.0228912697083422e-05,9.206188977254693e-05
8,19.444444444444443,-2.0957907198977956,-2.2308840127083727,-2.2335079317447524,,-2.919634360405609,1.0228912697083422e-05,9.206188977254693e-05
9,25.0,-2.0957907198977956,-2.1737904459709108,-2.1739008483308035,,-3.2935311745076747,1.0228912697083422e-05,9.206188977254693e-05
