,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-30.0,-15.851669992706645,11.24985858100577,8.060746008743859
1,-27.142857142857142,-15.851669992706645,9.743996196409231,6.633615057494675
2,-24.285714285714285,-15.851669992706645,8.040367613369789,5.199606542418871
3,-21.42857142857143,-15.851669992706645,6.718561339432881,3.765042504576343
4,-18.57142857142857,-15.851669992706645,5.490450507151813,2.349069672608472
5,-15.714285714285714,-15.851669992706645,4.212216505710861,0.9214034196199308
6,-12.857142857142858,-15.851669992706645,2.1734401925320572,-0.5108695225543964
7,-10.0,-15.851669992706645,1.8160488202985345,-1.9303233082407443
8,-7.142857142857142,-15.851669992706645,-0.6197944514840271,-3.3602620913958337
9,-4.285714285714285,-15.851669992706645,-1.9147826458966857,-4.772235170136615
10,-1.428571428571427,-15.851669992706645,-2.9833221709932216,-6.196057245960853
11,1.4285714285714306,-15.851669992706645,-5.024798877069548,-7.583297211050962
12,4.285714285714285,-15.851669992706645,-5.61836818665531,-8.979195382640036
13,7.142857142857146,-15.851669992706645,-7.232441130023043,-10.359067743282589
14,10.0,-15.851669992706645,-9.042835234888841,-11.596121292831086
