,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-30.0,-1.4165543675073808,18.380634143962936,16.715232021409747
1,-27.142857142857142,-1.4165543675073808,16.760185807447638,15.287972514840803
2,-24.285714285714285,-1.4165543675073808,15.17365585538336,13.8659672767308
3,-21.42857142857143,-1.4165543675073808,14.176396950873169,12.437790729914573
4,-18.57142857142857,-1.4165543675073808,12.361244250787284,11.010997274022959
5,-15.714285714285714,-1.4165543675073808,11.231659366673092,9.574656183486312
6,-12.857142857142858,-1.4165543675073808,9.493134139762914,8.168526882091772
7,-10.0,-1.4165543675073808,7.96159714363977,6.774475867898595
8,-7.142857142857142,-1.4165543675073808,7.04388761668085,5.3884022299693966
9,-4.285714285714285,-1.4165543675073808,5.896559416841991,4.0439236059761985
10,-1.428571428571427,-1.4165543675073808,3.994693561718235,2.777480112085893
11,1.4285714285714306,-1.4165543675073808,2.8434250849719653,1.6235579290285056
12,4.285714285714285,-1.4165543675073808,1.9289291382036482,0.652089067112145
13,7.142857142857146,-1.4165543675073808,0.5099115744294369,-0.11563011258755378
14,10.0,-1.4165543675073808,-0.16078519955289736,-0.6574204026339657
