,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-30.0,-13.247723289091866,4.097476373864005,3.211070158916392
1,-27.142857142857142,-13.247723289091866,2.6688704746377176,1.7688078194222225
2,-24.285714285714285,-13.247723289091866,1.2176984803757083,0.3426664236235811
3,-21.42857142857143,-13.247723289091866,-0.2829188921931463,-1.0606826601132384
4,-18.57142857142857,-13.247723289091866,-1.7786477392770197,-2.5086633121551487
5,-15.714285714285714,-13.247723289091866,-3.1230144745759163,-3.9136423716220676
6,-12.857142857142858,-13.247723289091866,-4.431773414819366,-5.271607904049603
7,-10.0,-13.247723289091866,-5.813718300497754,-6.714214266116864
8,-7.142857142857142,-13.247723289091866,-7.137837947774526,-8.012931161802134
9,-4.285714285714285,-13.247723289091866,-8.575151558499288,-9.27064303853434
10,-1.428571428571427,-13.247723289091866,-9.649628730668377,-10.388891159648978
11,1.4285714285714306,-13.247723289091866,-10.814897250849736,-11.36244418511592
12,4.285714285714285,-13.247723289091866,-11.465325470091907,-12.00756036709093
13,7.142857142857146,-13.247723289091866,-12.20145208729722,-12.552882230073635
14,10.0,-13.247723289091866,-12.627754176372806,-12.921893471496446
