,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust","Lower bound, Robust","Upper bound, Robust"
0,-25.0,16.789976134402263,27.854593291762004,27.83677827778518,27.231315500500664,39.87108657681149
1,-19.444444444444443,16.789976134402263,25.075051093057912,25.09992048763965,23.825550427312496,37.10638841654244
2,-13.88888888888889,16.789976134402263,22.43639640703666,22.41366029525186,19.650989972130596,34.35364988495203
3,-8.333333333333336,16.789976134402263,20.031485978246273,20.003813999640954,12.296600524719853,31.621367759654007
4,-2.7777777777777786,16.789976134402263,18.19276091657982,18.179028026173587,,28.93112767884242
5,2.7777777777777786,16.789976134402263,17.3089373248455,17.313690264571267,,26.312362097772237
6,8.333333333333329,16.789976134402263,16.87947276842826,16.89277718553176,,23.82236237594739
7,13.888888888888886,16.789976134402263,16.855999605505797,16.856504734334138,,21.536187435409616
8,19.444444444444443,16.789976134402263,16.79176164900324,16.792769094668238,,19.595338652642344
9,25.0,16.789976134402263,16.757592510380807,16.759714985426243,,18.03901418039323
