,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust","Lower bound, Robust","Upper bound, Robust"
0,-25.0,-2.649252209134525,13.238359060406772,7.274308603828779,13.182965257821614,25.28761525450406
1,-19.444444444444443,-2.649252209134525,10.47321381433549,6.807718029511554,10.347114979119677,22.51575938515311
2,-13.88888888888889,-2.649252209134525,7.703993830708934,5.897083848279358,7.438764138955455,19.74920453441892
3,-8.333333333333336,-2.649252209134525,5.009452493277106,4.3183786733600344,4.40067335228726,16.992755522955825
4,-2.7777777777777786,-2.649252209134525,2.4262631133436847,2.2654111365367853,1.150829378680937,14.254977655006975
5,2.7777777777777786,-2.649252209134525,0.2614442513722498,0.2509567735991514,-2.053317650806141,11.551747362839018
6,8.333333333333329,-2.649252209134525,-1.1810336578853986,-1.1813005963582088,-7.383172988361389,8.91349985098744
7,13.888888888888886,-2.649252209134525,-1.9320972877508868,-1.9399910115819083,,6.38590099498336
8,19.444444444444443,-2.649252209134525,-2.293030934413667,-2.30312323187226,,4.044756458859236
9,25.0,-2.649252209134525,-2.500499147297507,-2.5024047455411402,,1.9958470049031216
