,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust","Lower bound, Robust","Upper bound, Robust"
0,-25.0,-2.661791917395716,13.247716474200093,13.248474656535262,13.182013436579357,25.28762234938455
1,-19.444444444444443,-2.661791917395716,10.469266955687937,10.466583643179492,10.359270314868121,22.515773444360512
2,-13.88888888888889,-2.661791917395716,7.707639605377347,7.708383454315731,7.462831017046691,19.74942055185512
3,-8.333333333333336,-2.661791917395716,4.989769010266778,5.007443735205093,4.446965588644749,16.99266360328498
4,-2.7777777777777786,-2.661791917395716,2.427930793531144,2.4291148780138467,1.2429365179196064,14.255449470751085
5,2.7777777777777786,-2.661791917395716,0.2696058531210022,0.2683730983092731,-2.351561806783381,11.552299701359715
6,8.333333333333329,-2.661791917395716,-1.1497091724831483,-1.1571305629108573,-6.754225264297285,8.91157728641293
7,13.888888888888886,-2.661791917395716,-1.9040173619682905,-1.9003945757068954,,6.3869581581761565
8,19.444444444444443,-2.661791917395716,-2.2681503471842226,-2.26669979031016,,4.048695235643323
9,25.0,-2.661791917395716,-2.4648737404210146,-2.463976027300789,,2.000710292305887
