,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust","Lower bound, Robust","Upper bound, Robust"
0,-25.0,16.61866587451939,27.834673868428975,21.67198949842005,27.217822615922152,39.87230016874239
1,-19.444444444444443,16.61866587451939,25.058042659451356,21.27050755735132,23.85915250248027,37.10755707615068
2,-13.88888888888889,16.61866587451939,22.435359150217444,20.57678442875913,19.603704558322256,34.35542750460875
3,-8.333333333333336,16.61866587451939,20.0080606584986,19.4232242994735,12.65907042876636,31.623291696073924
4,-2.7777777777777786,16.61866587451939,18.16858525912851,18.0256815687108,,28.932838160366256
5,2.7777777777777786,16.61866587451939,17.12643105840417,17.084756048876958,,26.319053597388915
6,8.333333333333329,16.61866587451939,16.884214652667204,16.923515683562137,,23.826543622901568
7,13.888888888888886,16.61866587451939,16.689296503579918,16.771929628832634,,21.54698124736024
8,19.444444444444443,16.61866587451939,16.737879196017484,16.821709756972123,,19.58895160753932
9,25.0,16.61866587451939,16.70754720576997,16.782998202563974,,18.02948425873336
