,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-30.0,-8.857820541549868,8.014854510046796,-0.8432184290683717
1,-27.142857142857142,-8.857820541549868,6.606455650783749,-0.9538336819711419
2,-24.285714285714285,-8.857820541549868,5.162864746294917,-0.9970166187082559
3,-21.42857142857143,-8.857820541549868,3.7717364538631015,-1.0933729039725542
4,-18.57142857142857,-8.857820541549868,2.330484975677426,-1.2835838993893094
5,-15.714285714285714,-8.857820541549868,0.9222255294921331,-1.605243641365898
6,-12.857142857142858,-8.857820541549868,-0.5099828382689077,-2.100855986203957
7,-10.0,-8.857820541549868,-1.8440492160693103,-2.809747994130485
8,-7.142857142857142,-8.857820541549868,-3.218785663498534,-3.703095512508676
9,-4.285714285714285,-8.857820541549868,-4.514641448677571,-4.722327020926892
10,-1.428571428571427,-8.857820541549868,-5.668953959863697,-5.712646960732032
11,1.4285714285714306,-8.857820541549868,-6.5980649363211965,-6.685305291146527
12,4.285714285714285,-8.857820541549868,-7.3711470099828205,-7.370232405409213
13,7.142857142857146,-8.857820541549868,-7.924156303973452,-7.946743877819027
14,10.0,-8.857820541549868,-8.27789743908054,-8.31151334603379
