,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-30.0,16.729121600805033,30.347719009424473,30.310602275071872
1,-27.142857142857142,16.729121600805033,28.905622518688215,28.90825925440126
2,-24.285714285714285,16.729121600805033,27.490581049101692,27.460690768751846
3,-21.42857142857143,16.729121600805033,26.061939614881734,26.059918421780534
4,-18.57142857142857,16.729121600805033,24.679497905295527,24.65339158127119
5,-15.714285714285714,16.729121600805033,23.290880745158546,23.323592842228116
6,-12.857142857142858,16.729121600805033,21.94275226126217,21.941640137137153
7,-10.0,16.729121600805033,20.718670163308648,20.66295714210364
8,-7.142857142857142,16.729121600805033,19.57735296594301,19.55936896684444
9,-4.285714285714285,16.729121600805033,18.694734691894958,18.659194563049113
10,-1.428571428571427,16.729121600805033,17.894055892697235,17.892919716708214
11,1.4285714285714306,16.729121600805033,17.445317806491715,17.43120326163964
12,4.285714285714285,16.729121600805033,17.12510380763979,17.13419832528131
13,7.142857142857146,16.729121600805033,17.002067507930388,17.018297929219507
14,10.0,16.729121600805033,16.91298083358748,16.910908248411396
