,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-30.0,-5.570667790392525,8.005757361157617,8.005688918865063
1,-27.142857142857142,-5.570667790392525,6.587148628375099,6.5867939352212925
2,-24.285714285714285,-5.570667790392525,5.172356814789457,5.175654785842898
3,-21.42857142857143,-5.570667790392525,3.771786541354454,3.7731803938477504
4,-18.57142857142857,-5.570667790392525,2.394651341499475,2.3908806041354462
5,-15.714285714285714,-5.570667790392525,1.048839143904716,1.0514343613943704
6,-12.857142857142858,-5.570667790392525,-0.2383053960727102,-0.23442419240860063
7,-10.0,-5.570667790392525,-1.4317765815507562,-1.426728055584028
8,-7.142857142857142,-5.570667790392525,-2.4975576854723016,-2.502217506340983
9,-4.285714285714285,-5.570667790392525,-3.4139678267379643,-3.4098434050532465
10,-1.428571428571427,-5.570667790392525,-4.151738554832761,-4.147308220414059
11,1.4285714285714306,-5.570667790392525,-4.665234078701565,-4.660418921950056
12,4.285714285714285,-5.570667790392525,-5.033915834623234,-5.034040885002372
13,7.142857142857146,-5.570667790392525,-5.255086950802829,-5.254883724364964
14,10.0,-5.570667790392525,-5.395753597557271,-5.3956837847771055
