,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-30.0,-2.662475951976745,15.745983140505032,15.740409774919597
1,-27.142857142857142,-2.662475951976745,14.320302078690567,14.306611055435885
2,-24.285714285714285,-2.662475951976745,12.891237519753169,12.890296597991075
3,-21.42857142857143,-2.662475951976745,11.469653474058163,11.453398714235554
4,-18.57142857142857,-2.662475951976745,10.030050970225135,10.032688897910374
5,-15.714285714285714,-2.662475951976745,8.612133617748828,8.618729578102135
6,-12.857142857142858,-2.662475951976745,7.200144062217913,7.200093015480441
7,-10.0,-2.662475951976745,5.793275816805083,5.808385287542832
8,-7.142857142857142,-2.662475951976745,4.4193362515985966,4.428656072468733
9,-4.285714285714285,-2.662475951976745,3.092213754620683,3.0986008019287126
10,-1.428571428571427,-2.662475951976745,1.847196048550269,1.8601988793529456
11,1.4285714285714306,-2.662475951976745,0.7210970781192352,0.7240174235309493
12,4.285714285714285,-2.662475951976745,-0.20764119077588628,-0.21195613372232636
13,7.142857142857146,-2.662475951976745,-0.9129420264139877,-0.9239005656297316
14,10.0,-2.662475951976745,-1.4465729348282819,-1.4511300140944163
