,SNR,"GradBoost, Noiseless","GradBoost, Non-Robust","GradBoost, Robust"
0,-25.0,-12.968599417923318,18.62398552746662,12.489163830975476
1,-19.444444444444443,-12.968599417923318,15.856946253763882,9.746513606884378
2,-13.88888888888889,-12.968599417923318,13.081099315278689,7.0025652402151515
3,-8.333333333333336,-12.968599417923318,10.315234943010939,4.333652904317173
4,-2.7777777777777786,-12.968599417923318,7.53074791751682,1.8590187623526684
5,2.7777777777777786,-12.968599417923318,4.76529203544587,-0.39286724304654064
6,8.333333333333329,-12.968599417923318,1.9896030163132927,-2.6297329973690124
7,13.888888888888886,-12.968599417923318,-0.8032048457725871,-4.76675783579409
8,19.444444444444443,-12.968599417923318,-3.5566200747415517,-6.6092698758737445
9,25.0,-12.968599417923318,-6.264585917197653,-8.248713650787323
