,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust","Lower bound (CLN), Robust","Lower bound (FLD), Robust","Upper bound (BEM), Robust","Upper bound (GEM), Robust",y Train Avg,y Test Avg
0,-3.0,-1.1067257025593351,3.6294418983853642,-1.0058298972693953,0.0,0.0,0.0,0.0,-0.6902301647527763,-0.6902340125978981
1,-1.5555555555555556,-1.1067257025593351,3.019753911232721,-1.0296163747034168,0.0,0.0,0.0,0.0,-0.6902301647527763,-0.6902340125978981
2,-0.11111111111111116,-1.1067257025593351,2.4311340868593017,-1.0461990081911337,0.0,0.0,0.0,0.0,-0.6902301647527763,-0.6902340125978981
3,1.333333333333333,-1.1067257025593351,1.8706380338483333,-1.063618376923276,0.0,0.0,0.0,0.0,-0.6902301647527763,-0.6902340125978981
4,2.7777777777777777,-1.1067257025593351,1.363587283489155,-1.0727313966407186,0.0,0.0,0.0,0.0,-0.6902301647527763,-0.6902340125978981
5,4.222222222222222,-1.1067257025593351,0.9141349577798802,-1.0829197322246475,0.0,0.0,0.0,0.0,-0.6902301647527763,-0.6902340125978981
6,5.666666666666666,-1.1067257025593351,0.5047624200957933,-1.08684260530382,0.0,0.0,0.0,0.0,-0.6902301647527763,-0.6902340125978981
7,7.111111111111111,-1.1067257025593351,0.20370892584333117,-1.0927496478917806,0.0,0.0,0.0,0.0,-0.6902301647527763,-0.6902340125978981
8,8.555555555555555,-1.1067257025593351,-0.10992481269588157,-1.0896364125353357,0.0,0.0,0.0,0.0,-0.6902301647527763,-0.6902340125978981
9,10.0,-1.1067257025593351,-0.32923351887773,-1.0947993896175015,0.0,0.0,0.0,0.0,-0.6902301647527763,-0.6902340125978981
