,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust","Lower bound (CLN), Robust","Lower bound (FLD), Robust","Upper bound (BEM), Robust","Upper bound (GEM), Robust",y Train Avg,y Test Avg
0,-3.0,-5.454428443918391,2.8080106360068386,-4.985095912158753,0.0,0.0,0.0,0.0,-0.9346642756749981,-0.9346642756749994
1,-1.5555555555555556,-5.454428443918391,2.1050837520207963,-5.074003457785199,0.0,0.0,0.0,0.0,-0.9346642756749981,-0.9346642756749994
2,-0.11111111111111116,-5.454428443918391,1.4017435365673705,-5.154233615486778,0.0,0.0,0.0,0.0,-0.9346642756749981,-0.9346642756749994
3,1.333333333333333,-5.454428443918391,0.7385166031809288,-5.212243878286916,0.0,0.0,0.0,0.0,-0.9346642756749981,-0.9346642756749994
4,2.7777777777777777,-5.454428443918391,0.059766432678603834,-5.273846274411628,0.0,0.0,0.0,0.0,-0.9346642756749981,-0.9346642756749994
5,4.222222222222222,-5.454428443918391,-0.6016983822908152,-5.3127119413042685,0.0,0.0,0.0,0.0,-0.9346642756749981,-0.9346642756749994
6,5.666666666666666,-5.454428443918391,-1.2501743244429884,-5.346400264575056,0.0,0.0,0.0,0.0,-0.9346642756749981,-0.9346642756749994
7,7.111111111111111,-5.454428443918391,-1.83986882875521,-5.374590104013462,0.0,0.0,0.0,0.0,-0.9346642756749981,-0.9346642756749994
8,8.555555555555555,-5.454428443918391,-2.393658255259807,-5.399423782956888,0.0,0.0,0.0,0.0,-0.9346642756749981,-0.9346642756749994
9,10.0,-5.454428443918391,-2.899325237577674,-5.413013341134567,0.0,0.0,0.0,0.0,-0.9346642756749981,-0.9346642756749994
