,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust","Lower bound (CLN), Robust","Lower bound (FLD), Robust","Upper bound (BEM), Robust","Upper bound (GEM), Robust",y Train Avg,y Test Avg
0,-3.0,-3.359166332998091,6.797245979422572,-2.58588526664439,0.0,0.0,0.0,0.0,-0.932078336936223,-0.9320783369362236
1,-1.5555555555555556,-3.359166332998091,6.062046942725178,-2.6370471788015237,0.0,0.0,0.0,0.0,-0.932078336936223,-0.9320783369362236
2,-0.11111111111111116,-3.359166332998091,5.38049059190034,-2.690198970928257,0.0,0.0,0.0,0.0,-0.932078336936223,-0.9320783369362236
3,1.333333333333333,-3.359166332998091,4.671089058083713,-2.729786634924669,0.0,0.0,0.0,0.0,-0.932078336936223,-0.9320783369362236
4,2.7777777777777777,-3.359166332998091,3.969180502177678,-2.7691610460122753,0.0,0.0,0.0,0.0,-0.932078336936223,-0.9320783369362236
5,4.222222222222222,-3.359166332998091,3.289445775314112,-2.8089056151591314,0.0,0.0,0.0,0.0,-0.932078336936223,-0.9320783369362236
6,5.666666666666666,-3.359166332998091,2.624592481205581,-2.8521746730412016,0.0,0.0,0.0,0.0,-0.932078336936223,-0.9320783369362236
7,7.111111111111111,-3.359166332998091,1.9775708884808405,-2.888656238344431,0.0,0.0,0.0,0.0,-0.932078336936223,-0.9320783369362236
8,8.555555555555555,-3.359166332998091,1.3426425045023758,-2.929278500484878,0.0,0.0,0.0,0.0,-0.932078336936223,-0.9320783369362236
9,10.0,-3.359166332998091,0.7368572917038392,-2.970162335012461,0.0,0.0,0.0,0.0,-0.932078336936223,-0.9320783369362236
