,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-30.0,-11.865866645371678,18.01041622673136,12.44055596076179
1,-24.444444444444443,-11.865866645371678,15.826430642910305,9.635454058908241
2,-18.88888888888889,-11.865866645371678,12.38915380750151,6.895970942744291
3,-13.333333333333336,-11.865866645371678,10.113633232896749,4.116501216618659
4,-7.777777777777779,-11.865866645371678,6.358086026745889,1.3484099892525174
5,-2.2222222222222214,-11.865866645371678,6.934043841907654,-1.4282837360515024
6,3.3333333333333286,-11.865866645371678,3.580236155590708,-4.172870208164184
7,8.888888888888886,-11.865866645371678,-0.6181761273210665,-6.7606358992246545
8,14.444444444444443,-11.865866645371678,-4.059200702612355,-9.043945468750206
9,20.0,-11.865866645371678,-6.199458530147863,-10.62737207029773
