,SNR,"GradBoost, Noiseless","GradBoost, Non-Robust","GradBoost, Robust"
0,-25.0,18.030771143211997,37.52776839604273,31.35836389727547
1,-20.0,18.030771143211997,34.97471370523578,28.884285616582268
2,-15.0,18.030771143211997,32.534813983527954,26.427913211767947
3,-10.0,18.030771143211997,30.00461464786425,24.061215701794467
4,-5.0,18.030771143211997,27.561479759729906,21.9180535880478
5,0.0,18.030771143211997,25.143997197310107,20.32997463985932
6,5.0,18.030771143211997,22.930763084217535,19.29980525409883
7,10.0,18.030771143211997,21.110755117221988,18.948771279320802
8,15.0,18.030771143211997,19.97394957063571,18.78485922104879
9,20.0,18.030771143211997,19.478713791618745,18.95245131154736
