,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-1.429847206586237,6.019735431591478,6.022425893951269
1,-20.0,-1.429847206586237,3.6693309940874785,3.666201490137921
2,-15.0,-1.429847206586237,1.5707162001478012,1.5684042430866798
3,-10.0,-1.429847206586237,0.015553615049923907,0.02082734417489574
4,-5.0,-1.429847206586237,-0.8504616943765277,-0.8462653981826398
5,0.0,-1.429847206586237,-1.225589480585221,-1.2248263629437268
6,5.0,-1.429847206586237,-1.3705409158886883,-1.3705100275273654
7,10.0,-1.429847206586237,-1.4198851172473972,-1.4202230521709183
8,15.0,-1.429847206586237,-1.43503934899242,-1.4346498157755503
9,20.0,-1.429847206586237,-1.4349185801535513,-1.435243214036666
