,SNR,"GradBoost, Noiseless","GradBoost, Non-Robust","GradBoost, Robust"
0,-25.0,-19.390745690179674,16.0947012634229,9.955658336256372
1,-20.0,-19.390745690179674,13.611801081870297,7.470534678225941
2,-15.0,-19.390745690179674,11.08752858403119,4.988996568653682
3,-10.0,-19.390745690179674,8.614000585606451,2.563145634125253
4,-5.0,-19.390745690179674,6.097893672059055,0.2594667078634375
5,0.0,-19.390745690179674,3.5817676784606904,-1.8405720655108713
6,5.0,-19.390745690179674,1.0935350597771287,-3.9113837112992473
7,10.0,-19.390745690179674,-1.3869097471986809,-6.159646640781671
8,15.0,-19.390745690179674,-3.89481431890929,-8.506750996727902
9,20.0,-19.390745690179674,-6.410726867362718,-10.8444220813179
