,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-13.062686044235017,0.6714669420957488,0.6980601648978897
1,-20.0,-13.062686044235017,-1.7970438774670678,-1.7879939369270657
2,-15.0,-13.062686044235017,-4.257959733069448,-4.245823156486593
3,-10.0,-13.062686044235017,-6.707258791671414,-6.686865332751248
4,-5.0,-13.062686044235017,-8.955279967474127,-8.968594500951761
5,0.0,-13.062686044235017,-10.90755050140783,-10.894092857327344
6,5.0,-13.062686044235017,-12.245491515559284,-12.23943234748511
7,10.0,-13.062686044235017,-12.909581237036855,-12.89966373889461
8,15.0,-13.062686044235017,-13.036342403792801,-13.04689066437586
9,20.0,-13.062686044235017,-13.152559661308363,-13.14676832643549
