,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-15.95247270756933,7.021143544251185,3.923771140676399
1,-20.0,-15.95247270756933,4.586746397366749,1.4463048102493237
2,-15.0,-15.95247270756933,2.124715848943908,-1.0765484552920277
3,-10.0,-15.95247270756933,-0.919966468032125,-3.5583987932181014
4,-5.0,-15.95247270756933,-2.8881784086412883,-6.025604298165373
5,0.0,-15.95247270756933,-5.524419987450257,-8.50006334338598
6,5.0,-15.95247270756933,-8.34357306288852,-10.845660255497346
7,10.0,-15.95247270756933,-10.29782294061235,-12.932055935375931
8,15.0,-15.95247270756933,-12.618779164851798,-14.504976775035159
9,20.0,-15.95247270756933,-13.887278629168073,-15.354068118183015
