,SNR,"Bagging, Noiseless","Bagging, Non-Robust","Bagging, Robust"
0,-25.0,-12.889886158327023,1.527352085515138,0.6837586008251952
1,-20.0,-12.889886158327023,-1.0567797138545674,-1.8001485168007183
2,-15.0,-12.889886158327023,-3.472942410001942,-4.273600711270925
3,-10.0,-12.889886158327023,-5.804151047540182,-6.669161807852955
4,-5.0,-12.889886158327023,-8.225833503082866,-8.914462903042432
5,0.0,-12.889886158327023,-10.210177435515238,-10.806303599898637
6,5.0,-12.889886158327023,-11.835517724035993,-12.106693019661616
7,10.0,-12.889886158327023,-12.442846924335953,-12.67763679801024
8,15.0,-12.889886158327023,-12.856745810135934,-13.094356821399737
9,20.0,-12.889886158327023,-12.846302525252655,-13.054611389110143
