,SNR,"GradBoost, Noiseless","GradBoost, Non-Robust","GradBoost, Robust"
0,-25.0,-6.184078415293614,18.64868618285074,12.505134359195093
1,-20.0,-6.184078415293614,16.151267804171354,10.019344767555776
2,-15.0,-6.184078415293614,13.650105086683803,7.55403185042387
3,-10.0,-6.184078415293614,11.156704154519337,5.148716259170919
4,-5.0,-6.184078415293614,8.656698834938672,2.8964430939970667
5,0.0,-6.184078415293614,6.180178258240501,0.942116143407658
6,5.0,-6.184078415293614,3.7316490914580287,-0.6514456501602915
7,10.0,-6.184078415293614,1.4076614513106243,-1.8536814659759733
8,15.0,-6.184078415293614,-0.6115903795862647,-2.6009645575776768
9,20.0,-6.184078415293614,-2.080781295020149,-3.027896960860956
