,SNR,"LR, Noiseless","LR, Prior","LR, Robust"
0,-40.0,0.7380551639238456,9.423052844972036,1.8581742814167168
1,-32.77777777777778,0.7468948414888968,4.28170437483009,1.1030654911689346
2,-25.555555555555557,0.7344236177848079,2.433455622591891,0.814770271358216
3,-18.333333333333332,0.7344595472993459,1.1590076813610912,0.7800158504039394
4,-11.11111111111111,0.7297239335481924,0.8331870928795715,0.7499933948251706
5,-3.8888888888888857,0.73644273783882,0.7876757749173028,0.7454854315965086
6,3.3333333333333357,0.7452244880671102,0.7566199782297608,0.7509956669582172
7,10.555555555555557,0.7326470447410647,0.7377314139381342,0.7363153245788582
8,17.77777777777778,0.7322070926331607,0.7418417883511583,0.7367374375772744
9,25.0,0.7404220014375765,0.7499765510414803,0.7429889902083643
