,SNR,"GEM, Noiseless","GEM, Prior","GEM, Robust"
0,-40.0,0.7306912030479963,12.04811420147947,1.9489112922904963
1,-32.77777777777778,0.7422841216921089,4.56160992000425,1.131874493157465
2,-25.555555555555557,0.74062649264448,2.1901492012464825,0.8325197377329918
3,-18.333333333333332,0.7349804012812821,0.8589743842244544,0.7686013620727522
4,-11.11111111111111,0.7343697648469696,0.8363857063898594,0.7569512674935688
5,-3.8888888888888857,0.7331656814853187,0.7671520319417477,0.7441999748269424
6,3.3333333333333357,0.7482727301951764,0.7564646592720224,0.7588374053297705
7,10.555555555555557,0.7369936510334217,0.7379965783655054,0.7472222218862306
8,17.77777777777778,0.7307752930133325,0.7318374099663487,0.733009088891628
9,25.0,0.7347469188420785,0.7366094022485296,0.7353886117888099
