,SNR,"BEM, Noiseless","BEM, Prior","BEM, Robust"
0,-40.0,0.1657083948737774,5.879878568419345,1.194890211534918
1,-32.77777777777778,0.16248603108977405,2.4147348775787774,0.5062789909439402
2,-25.555555555555557,0.15761804157033377,1.1108293047830864,0.27595875039276885
3,-18.333333333333332,0.1760581215903151,0.49726085506997275,0.21087247195398717
4,-11.11111111111111,0.15751797396274891,0.2619376521383615,0.1650780477298149
5,-3.8888888888888857,0.16771454434980262,0.1918121110392705,0.171298085644814
6,3.3333333333333357,0.1658856966927453,0.17294081192213337,0.168364602073436
7,10.555555555555557,0.1574306033635515,0.15980175561749393,0.15844716205186785
8,17.77777777777778,0.15744278368034278,0.157705462653221,0.160535217421583
9,25.0,0.15850881618070886,0.15870783885129544,0.16435178763758063
